txn_id,account_id,amount,currency,country,txn_date,txn_type,account_age_days
TXN001035,ACC0131,102.44,USD,IR,2024-02-20 10:00:00,TRANSFER,3551
TXN001036,ACC0153,53.36,USD,ZA,2024-04-05 06:00:00,TRANSFER,2297
TXN001037,ACC0183,33.04,USD,KE,2024-05-06 16:00:00,CASH_WD,1367
TXN001038,ACC0126,97.35,USD,NG,2024-03-21 00:00:00,CASH_WD,2803
TXN001039,ACC0091,2200.7,USD,NG,2024-06-03 07:00:00,CASH_WD,3326
TXN001040,ACC0016,388.1,USD,ZA,2024-07-17 00:00:00,CASH_WD,924
TXN001041,ACC0039,63.01,USD,NG,2024-07-20 21:00:00,CASH_DEP,360
TXN001042,ACC0187,350.33,USD,NG,2024-12-13 19:00:00,CASH_DEP,1710
TXN001043,ACC0062,1210.8,USD,ZA,2024-08-06 09:00:00,CASH_WD,1840
TXN001044,ACC0139,594.04,USD,KE,2024-11-30 04:00:00,CASH_DEP,3534
TXN001045,ACC0036,162.3,USD,NG,2024-12-27 16:00:00,CASH_DEP,1762
TXN001046,ACC0198,56.24,USD,KE,2024-10-16 05:00:00,CASH_WD,278
TXN001047,ACC0143,422.98,USD,ZA,2024-03-01 05:00:00,CASH_WD,3439
TXN001048,ACC0038,267.8,USD,GB,2024-06-12 13:00:00,TRANSFER,1243
TXN001049,ACC0114,568.38,USD,GB,2024-11-22 23:00:00,CASH_WD,623
TXN001050,ACC0200,384.81,USD,KE,2024-03-08 05:00:00,WIRE,3123
TXN001051,ACC0157,716.46,USD,ZA,2024-11-06 18:00:00,CASH_DEP,2443
TXN001052,ACC0060,66.5,USD,KE,2024-01-14 11:00:00,WIRE,2819
TXN001053,ACC0200,1070.72,USD,NG,2024-09-14 19:00:00,TRANSFER,2917
TXN001054,ACC0167,199.62,USD,NG,2024-07-17 15:00:00,TRANSFER,564
TXN001055,ACC0042,3337.21,USD,KE,2024-01-17 13:00:00,WIRE,1106
TXN001056,ACC0106,52.78,USD,KE,2024-12-09 06:00:00,CASH_DEP,271
TXN001057,ACC0046,2006.1,USD,AE,2024-08-12 19:00:00,TRANSFER,2818
TXN001058,ACC0084,199.71,USD,AE,2024-05-06 13:00:00,TRANSFER,3180
TXN001059,ACC0011,55.86,USD,ZA,2024-07-13 23:00:00,CASH_WD,1615
TXN001060,ACC0157,71.82,USD,AE,2024-10-19 19:00:00,WIRE,2133
TXN001061,ACC0028,91.79,USD,NG,2024-01-22 07:00:00,TRANSFER,3012
TXN001062,ACC0011,280.41,USD,ZA,2024-09-21 20:00:00,WIRE,778
TXN001063,ACC0075,325.14,USD,NG,2024-06-04 09:00:00,TRANSFER,682
TXN001064,ACC0109,62.77,USD,KE,2024-01-28 22:00:00,CASH_DEP,1899
TXN001065,ACC0166,143.09,USD,NG,2024-09-13 03:00:00,CASH_DEP,3190
TXN001066,ACC0150,3690.09,USD,AE,2024-12-22 17:00:00,CASH_DEP,1611
TXN001067,ACC0106,1980.92,USD,NG,2024-01-13 05:00:00,TRANSFER,2418
TXN001068,ACC0183,285.57,USD,AE,2024-08-20 02:00:00,CASH_WD,1328
TXN001069,ACC0178,157.12,USD,ZA,2024-12-30 05:00:00,WIRE,374
TXN001070,ACC0030,177.69,USD,GB,2024-11-20 11:00:00,WIRE,2146
TXN001071,ACC0182,372.51,USD,NG,2024-09-18 19:00:00,CASH_DEP,1552
TXN001072,ACC0141,32.0,USD,NG,2024-03-28 10:00:00,CASH_DEP,665
TXN001073,ACC0038,100.88,USD,KE,2024-12-30 01:00:00,TRANSFER,1262
TXN001074,ACC0080,12.15,USD,GB,2024-08-16 09:00:00,CASH_DEP,482
TXN001075,ACC0034,270.11,USD,IR,2024-01-02 19:00:00,CASH_WD,51
TXN001076,ACC0118,391.82,USD,NG,2024-09-12 17:00:00,WIRE,2491
TXN001077,ACC0127,71.9,USD,KE,2024-10-28 21:00:00,TRANSFER,1859
TXN001078,ACC0105,1573.38,USD,NG,2024-11-03 19:00:00,WIRE,1003
TXN001079,ACC0141,23.6,USD,KE,2024-11-17 17:00:00,CASH_DEP,201
TXN001080,ACC0048,16.5,USD,KE,2024-11-30 11:00:00,WIRE,596
TXN001081,ACC0009,9333.33,USD,US,2024-06-01 10:00:00,WIRE,201
TXN001082,ACC0028,207.82,USD,NG,2024-04-01 05:00:00,CASH_WD,2504
TXN001083,ACC0170,713.83,USD,GB,2024-10-31 18:00:00,CASH_DEP,1866
TXN001084,ACC0192,1855.47,USD,ZA,2024-01-19 02:00:00,CASH_WD,1323
TXN001085,ACC0095,74.57,USD,AE,2024-02-04 13:00:00,WIRE,1200
TXN001086,ACC0121,748.46,USD,KE,2024-12-21 08:00:00,CASH_WD,2159
TXN001087,ACC0106,140.08,USD,ZA,2024-12-22 06:00:00,WIRE,448
TXN001088,ACC0147,114.56,USD,GB,2024-11-18 16:00:00,WIRE,1982
TXN001089,ACC0186,558.63,USD,GB,2024-12-27 09:00:00,TRANSFER,2494
TXN001090,ACC0082,394.84,USD,KE,2024-10-21 19:00:00,CASH_WD,532
TXN001091,ACC0158,13.95,USD,ZA,2024-09-23 23:00:00,TRANSFER,2018
TXN001092,ACC0047,1359.42,USD,AE,2024-04-29 22:00:00,CASH_WD,793
TXN001093,ACC0001,8236.3,USD,NG,2024-03-01 23:00:00,CASH_DEP,3276
TXN001094,ACC0158,1176.31,USD,KP,2024-07-30 01:00:00,CASH_WD,1433
TXN001095,ACC0144,58.07,USD,US,2024-04-18 00:00:00,CASH_DEP,2827
TXN001096,ACC0073,268.73,USD,KE,2024-02-04 09:00:00,CASH_WD,2076
TXN001097,ACC0141,311.39,USD,NG,2024-01-04 03:00:00,CASH_WD,1399
TXN001098,ACC0102,219.43,USD,GB,2024-11-11 00:00:00,CASH_DEP,795
TXN001099,ACC0085,65.01,USD,US,2024-12-10 15:00:00,TRANSFER,3266
TXN001100,ACC0010,9290.66,USD,NG,2024-11-17 14:00:00,CASH_WD,1895
TXN001101,ACC0106,54.19,USD,AE,2024-01-29 16:00:00,CASH_WD,2315
TXN001102,ACC0186,142.83,USD,GB,2024-10-11 17:00:00,WIRE,854
TXN001103,ACC0148,861.86,USD,GB,2024-06-30 02:00:00,CASH_DEP,1149
TXN001104,ACC0008,8677.97,USD,NG,2024-09-30 05:00:00,TRANSFER,768
TXN001105,ACC0153,335.43,USD,KE,2024-06-06 22:00:00,CASH_WD,2908
TXN001106,ACC0009,8542.72,USD,KE,2024-05-01 11:00:00,TRANSFER,3398
TXN001107,ACC0078,85.12,USD,KE,2024-06-03 05:00:00,WIRE,1533
TXN001108,ACC0010,9554.8,USD,AE,2024-08-15 16:00:00,WIRE,3273
TXN001109,ACC0124,472.27,USD,AE,2024-03-19 06:00:00,CASH_WD,1981
TXN001110,ACC0188,2.07,USD,AE,2024-06-07 10:00:00,CASH_DEP,3152
TXN001111,ACC0026,831.43,USD,US,2024-09-21 21:00:00,CASH_DEP,841
TXN001112,ACC0186,10.92,USD,KE,2024-07-17 22:00:00,WIRE,17
TXN001113,ACC0080,86.17,USD,AE,2024-12-17 19:00:00,WIRE,1366
TXN001114,ACC0120,27.67,USD,AE,2024-02-22 16:00:00,CASH_WD,93
TXN001115,ACC0148,21.28,USD,US,2024-11-23 06:00:00,CASH_WD,822
TXN001116,ACC0050,846.61,USD,KE,2024-09-29 10:00:00,TRANSFER,2749
TXN001117,ACC0031,73.59,USD,KE,2024-03-21 08:00:00,WIRE,63
TXN001118,ACC0160,249.57,USD,ZA,2024-02-22 06:00:00,CASH_WD,2251
TXN001119,ACC0082,138.33,USD,KE,2024-12-26 09:00:00,CASH_DEP,702
TXN001120,ACC0019,303.55,USD,NG,2024-06-22 17:00:00,TRANSFER,208
TXN001121,ACC0034,166.54,USD,KE,2024-12-11 01:00:00,WIRE,1572
TXN001122,ACC0014,21.66,USD,KE,2024-07-19 05:00:00,TRANSFER,2525
TXN001123,ACC0092,661.43,USD,NG,2024-04-11 22:00:00,WIRE,3096
TXN001124,ACC0196,70.77,USD,NG,2024-03-08 02:00:00,TRANSFER,399
TXN001125,ACC0117,14.37,USD,NG,2024-11-25 22:00:00,TRANSFER,1928
TXN001126,ACC0060,78.09,USD,AE,2024-03-14 19:00:00,CASH_WD,1489
TXN001127,ACC0101,1409.71,USD,KE,2024-12-06 10:00:00,CASH_WD,1857
TXN001128,ACC0125,531.3,USD,KE,2024-08-31 03:00:00,CASH_WD,1961
TXN001129,ACC0119,87.97,USD,US,2024-05-24 11:00:00,CASH_DEP,2081
TXN001130,ACC0027,87.89,USD,NG,2024-12-31 03:00:00,CASH_WD,2278
TXN001131,ACC0167,91.61,USD,KE,2024-06-03 17:00:00,TRANSFER,1642
TXN001132,ACC0152,3344.67,USD,NG,2024-11-13 07:00:00,CASH_DEP,1976
TXN001133,ACC0099,263.2,USD,KE,2024-04-16 22:00:00,TRANSFER,3213
TXN001134,ACC0112,282.89,USD,ZA,2024-06-24 17:00:00,CASH_DEP,709
TXN001135,ACC0170,696.05,USD,GB,2024-12-30 18:00:00,TRANSFER,469
TXN001136,ACC0152,212.34,USD,ZA,2024-06-15 17:00:00,WIRE,3368
TXN001137,ACC0114,100.63,USD,KE,2024-07-26 02:00:00,WIRE,2808
TXN001138,ACC0153,110.55,USD,US,2024-07-13 10:00:00,TRANSFER,2642
TXN001139,ACC0170,133.3,USD,KE,2024-04-21 04:00:00,WIRE,3101
TXN001140,ACC0038,140.35,USD,GB,2024-08-19 17:00:00,CASH_WD,1598
TXN001141,ACC0158,442.06,USD,ZA,2024-04-10 06:00:00,CASH_WD,1228
TXN001142,ACC0146,160.44,USD,US,2024-12-13 09:00:00,TRANSFER,2941
TXN001143,ACC0089,445.39,USD,KP,2024-10-25 00:00:00,TRANSFER,3472
TXN001144,ACC0033,131.49,USD,AE,2024-02-01 11:00:00,WIRE,4
TXN001145,ACC0181,166.99,USD,ZA,2024-07-02 03:00:00,CASH_WD,3546
TXN001146,ACC0008,8470.25,USD,GB,2024-07-20 20:00:00,CASH_WD,2916
TXN001147,ACC0098,7.41,USD,NG,2024-08-10 17:00:00,CASH_DEP,2714
TXN001148,ACC0045,586.69,USD,NG,2024-04-06 17:00:00,TRANSFER,3455
TXN001149,ACC0093,249.57,USD,US,2024-03-19 09:00:00,CASH_DEP,551
TXN001150,ACC0003,8143.42,USD,KE,2024-09-06 21:00:00,TRANSFER,557
TXN001151,ACC0022,663.16,USD,KE,2024-07-31 14:00:00,TRANSFER,2553
TXN001152,ACC0047,1.93,USD,NG,2024-08-05 17:00:00,TRANSFER,1576
TXN001153,ACC0091,3403.51,USD,KE,2024-08-05 19:00:00,WIRE,2368
TXN001154,ACC0128,120.38,USD,US,2024-05-01 22:00:00,CASH_WD,1683
TXN001155,ACC0140,782.33,USD,ZA,2024-01-18 01:00:00,TRANSFER,2888
TXN001156,ACC0095,31.19,USD,KE,2024-09-03 22:00:00,WIRE,582
TXN001157,ACC0187,372.1,USD,GB,2024-05-23 14:00:00,WIRE,2144
TXN001158,ACC0157,30.57,USD,KE,2024-08-29 20:00:00,WIRE,2802
TXN001159,ACC0163,58.23,USD,ZA,2024-10-23 09:00:00,WIRE,1408
TXN001160,ACC0137,2620.31,USD,US,2024-08-28 14:00:00,TRANSFER,2351
TXN001161,ACC0188,111.49,USD,NG,2024-06-29 09:00:00,CASH_WD,687
TXN001162,ACC0010,9389.41,USD,ZA,2024-06-04 23:00:00,CASH_WD,252
TXN001163,ACC0162,205.64,USD,NG,2024-03-27 18:00:00,WIRE,2689
TXN001164,ACC0075,547.36,USD,US,2024-11-15 00:00:00,CASH_WD,1986
TXN001165,ACC0022,312.16,USD,KE,2024-02-09 08:00:00,CASH_WD,543
TXN001166,ACC0158,185.98,USD,KE,2024-05-11 00:00:00,WIRE,2474
TXN001167,ACC0045,256.58,USD,AE,2024-03-18 21:00:00,TRANSFER,1515
TXN001168,ACC0045,5459.56,USD,KE,2024-12-24 07:00:00,TRANSFER,741
TXN001169,ACC0136,136.12,USD,AE,2024-06-24 02:00:00,CASH_DEP,2440
TXN001170,ACC0040,200.67,USD,US,2024-07-30 12:00:00,CASH_DEP,2707
TXN001171,ACC0113,717.65,USD,GB,2024-03-26 06:00:00,CASH_WD,223
TXN001172,ACC0165,779.22,USD,KE,2024-02-29 01:00:00,CASH_DEP,1901
TXN001173,ACC0103,880.55,USD,NG,2024-08-31 23:00:00,CASH_DEP,1556
TXN001174,ACC0175,386.87,USD,GB,2024-08-30 08:00:00,CASH_DEP,2173
TXN001175,ACC0112,26.72,USD,KE,2024-08-17 12:00:00,CASH_WD,2172
TXN001176,ACC0175,1720.12,USD,IR,2024-02-19 17:00:00,CASH_WD,3459
TXN001177,ACC0111,26.59,USD,ZA,2024-11-29 08:00:00,CASH_WD,1108
TXN001178,ACC0069,233.68,USD,US,2024-05-10 20:00:00,TRANSFER,1889
TXN001179,ACC0198,47.87,USD,GB,2024-05-03 23:00:00,CASH_DEP,2130
TXN001180,ACC0087,134.8,USD,GB,2024-04-02 10:00:00,WIRE,2756
TXN001181,ACC0003,9662.55,USD,KE,2024-02-20 16:00:00,WIRE,2808
TXN001182,ACC0115,243.02,USD,NG,2024-05-25 08:00:00,CASH_DEP,140
TXN001183,ACC0007,9238.18,USD,KE,2024-10-31 21:00:00,CASH_DEP,2456
TXN001184,ACC0164,240.34,USD,KE,2024-03-02 02:00:00,CASH_DEP,1540
TXN001185,ACC0169,279.47,USD,US,2024-11-27 18:00:00,CASH_DEP,455
TXN001186,ACC0179,1669.98,USD,KE,2024-05-30 14:00:00,WIRE,2617
TXN001187,ACC0117,293.04,USD,AE,2024-05-21 13:00:00,CASH_WD,1055
TXN001188,ACC0042,102.9,USD,US,2024-05-21 01:00:00,TRANSFER,1592
TXN001189,ACC0086,630.26,USD,KP,2024-05-12 08:00:00,CASH_DEP,1805
TXN001190,ACC0018,883.78,USD,NG,2024-04-12 19:00:00,TRANSFER,731
TXN001191,ACC0166,23.54,USD,NG,2024-03-14 17:00:00,TRANSFER,895
TXN001192,ACC0158,363.62,USD,ZA,2024-08-14 22:00:00,CASH_WD,424
TXN001193,ACC0009,8145.77,USD,ZA,2024-05-08 14:00:00,WIRE,2039
TXN001194,ACC0039,424.86,USD,GB,2024-01-01 01:00:00,TRANSFER,1092
TXN001195,ACC0039,94.98,USD,GB,2024-07-19 18:00:00,WIRE,2112
TXN001196,ACC0182,1168.6,USD,AE,2024-09-08 15:00:00,TRANSFER,1655
TXN001197,ACC0187,118.5,USD,US,2024-02-05 17:00:00,CASH_DEP,14
TXN001198,ACC0099,179.18,USD,IR,2024-09-03 03:00:00,CASH_WD,1366
TXN001199,ACC0175,114.48,USD,NG,2024-01-29 20:00:00,WIRE,1497
TXN001200,ACC0137,151.92,USD,AE,2024-06-23 02:00:00,TRANSFER,3115
TXN001201,ACC0197,28.66,USD,KE,2024-04-13 05:00:00,WIRE,1574
TXN001202,ACC0170,17.11,USD,KE,2024-12-22 12:00:00,WIRE,2584
TXN001203,ACC0177,1622.56,USD,NG,2024-02-13 20:00:00,TRANSFER,3012
TXN001204,ACC0049,41.66,USD,KE,2024-04-08 00:00:00,CASH_DEP,2004
TXN001205,ACC0100,33.55,USD,KE,2024-10-03 20:00:00,CASH_WD,2047
TXN001206,ACC0137,5.87,USD,IR,2024-08-18 00:00:00,WIRE,1390
TXN001207,ACC0015,56.91,USD,NG,2024-01-22 12:00:00,WIRE,868
TXN001208,ACC0168,20.4,USD,GB,2024-08-22 21:00:00,CASH_DEP,3036
TXN001209,ACC0149,1742.41,USD,KE,2024-02-06 01:00:00,CASH_DEP,2003
TXN001210,ACC0168,675.01,USD,KE,2024-11-12 01:00:00,CASH_DEP,2873
TXN001211,ACC0167,52.87,USD,KE,2024-03-29 20:00:00,WIRE,1259
TXN001212,ACC0025,4353.14,USD,NG,2024-03-28 18:00:00,WIRE,3350
TXN001213,ACC0028,647.2,USD,KE,2024-10-31 19:00:00,CASH_DEP,259
TXN001214,ACC0052,91.17,USD,NG,2024-12-13 12:00:00,CASH_WD,495
TXN001215,ACC0176,3.49,USD,ZA,2024-03-11 10:00:00,CASH_DEP,3131
TXN001216,ACC0012,4611.99,USD,ZA,2024-06-20 02:00:00,WIRE,1122
TXN001217,ACC0037,18.46,USD,US,2024-03-27 22:00:00,CASH_WD,2267
TXN001218,ACC0043,12.58,USD,NG,2024-10-24 01:00:00,CASH_DEP,410
TXN001219,ACC0162,688.05,USD,ZA,2024-03-21 00:00:00,TRANSFER,331
TXN001220,ACC0002,8014.44,USD,AE,2024-12-27 20:00:00,CASH_WD,1705
TXN001221,ACC0178,5765.39,USD,US,2024-08-31 22:00:00,CASH_DEP,845
TXN001222,ACC0037,1183.71,USD,ZA,2024-09-24 14:00:00,TRANSFER,980
TXN001223,ACC0045,345.8,USD,ZA,2024-01-20 19:00:00,CASH_DEP,2938
TXN001224,ACC0128,362.18,USD,ZA,2024-02-15 20:00:00,CASH_WD,1425
TXN001225,ACC0108,533.85,USD,KE,2024-04-30 06:00:00,WIRE,2172
TXN001226,ACC0025,463.31,USD,ZA,2024-10-03 16:00:00,CASH_DEP,1902
TXN001227,ACC0198,226.28,USD,ZA,2024-04-16 08:00:00,WIRE,794
TXN001228,ACC0029,173.52,USD,US,2024-12-16 15:00:00,TRANSFER,723
TXN001229,ACC0041,135.11,USD,GB,2024-01-23 01:00:00,CASH_WD,1168
TXN001230,ACC0054,47.9,USD,NG,2024-06-20 19:00:00,TRANSFER,178
TXN001231,ACC0027,97.42,USD,GB,2024-10-02 05:00:00,CASH_DEP,3218
TXN001232,ACC0008,8969.64,USD,KE,2024-04-30 23:00:00,TRANSFER,2428
TXN001233,ACC0149,11.71,USD,NG,2024-04-11 23:00:00,CASH_WD,943
TXN001234,ACC0200,128.06,USD,KE,2024-04-26 03:00:00,CASH_DEP,3022
TXN001235,ACC0106,33.69,USD,AE,2024-07-11 07:00:00,WIRE,1930
TXN001236,ACC0150,28.35,USD,NG,2024-08-11 04:00:00,CASH_DEP,2497
TXN001237,ACC0117,194.39,USD,KE,2024-07-10 04:00:00,TRANSFER,2949
TXN001238,ACC0050,1197.51,USD,ZA,2024-05-18 06:00:00,CASH_WD,522
TXN001239,ACC0009,9383.73,USD,KE,2024-03-10 03:00:00,TRANSFER,1879
TXN001240,ACC0108,588.44,USD,KE,2024-06-24 07:00:00,CASH_WD,2473
TXN001241,ACC0041,14.07,USD,US,2024-11-22 19:00:00,CASH_DEP,2368
TXN001242,ACC0142,33.63,USD,AE,2024-02-14 13:00:00,TRANSFER,3532
TXN001243,ACC0056,608.6,USD,ZA,2024-08-24 08:00:00,WIRE,2991
TXN001244,ACC0110,34.0,USD,GB,2024-05-06 07:00:00,CASH_WD,1779
TXN001245,ACC0149,105.96,USD,KE,2024-10-29 04:00:00,WIRE,1712
TXN001246,ACC0012,338.69,USD,KE,2024-08-28 23:00:00,WIRE,1744
TXN001247,ACC0136,34.73,USD,NG,2024-12-22 03:00:00,TRANSFER,2029
TXN001248,ACC0062,173.83,USD,KE,2024-01-07 22:00:00,TRANSFER,893
TXN001249,ACC0034,20.06,USD,NG,2024-05-02 20:00:00,WIRE,66
TXN001250,ACC0123,60.22,USD,GB,2024-03-23 22:00:00,TRANSFER,3515
TXN001251,ACC0147,239.77,USD,GB,2024-01-13 14:00:00,TRANSFER,3162
TXN001252,ACC0036,13.61,USD,AE,2024-07-26 05:00:00,CASH_WD,2568
TXN001253,ACC0119,287.35,USD,GB,2024-01-01 20:00:00,WIRE,1577
TXN001254,ACC0177,144.11,USD,NG,2024-01-17 09:00:00,TRANSFER,3084
TXN001255,ACC0070,339.93,USD,GB,2024-11-09 17:00:00,CASH_DEP,3227
TXN001256,ACC0176,207.65,USD,KE,2024-06-20 23:00:00,WIRE,2109
TXN001257,ACC0173,1148.5,USD,NG,2024-01-27 03:00:00,TRANSFER,1498
TXN001258,ACC0120,179.08,USD,ZA,2024-07-06 11:00:00,CASH_DEP,2655
TXN001259,ACC0144,77.94,USD,GB,2024-10-14 22:00:00,CASH_DEP,567
TXN001260,ACC0086,178.3,USD,KE,2024-02-28 20:00:00,TRANSFER,3021
TXN001261,ACC0193,335.27,USD,ZA,2024-12-25 06:00:00,CASH_DEP,1313
TXN001262,ACC0091,159.7,USD,AE,2024-09-14 21:00:00,TRANSFER,1136
TXN001263,ACC0014,157.73,USD,KE,2024-06-25 14:00:00,TRANSFER,2054
TXN001264,ACC0135,51.78,USD,US,2024-08-28 22:00:00,CASH_WD,1852
TXN001265,ACC0159,54.91,USD,NG,2024-12-10 22:00:00,WIRE,772
TXN001266,ACC0118,18.1,USD,KE,2024-07-19 05:00:00,CASH_WD,316
TXN001267,ACC0028,2047.48,USD,KE,2024-02-27 22:00:00,CASH_DEP,2033
TXN001268,ACC0039,22.97,USD,AE,2024-09-23 20:00:00,WIRE,1201
TXN001269,ACC0107,52.49,USD,IR,2024-10-04 04:00:00,TRANSFER,1421
TXN001270,ACC0108,50.52,USD,NG,2024-11-26 00:00:00,CASH_WD,775
TXN001271,ACC0017,568.15,USD,KE,2024-04-28 16:00:00,CASH_WD,1687
TXN001272,ACC0149,95.35,USD,NG,2024-11-26 10:00:00,TRANSFER,2431
TXN001273,ACC0171,964.5,USD,GB,2024-10-07 14:00:00,TRANSFER,1246
TXN001274,ACC0146,54.04,USD,KE,2024-06-05 05:00:00,CASH_WD,929
TXN001275,ACC0124,225.54,USD,NG,2024-05-27 01:00:00,CASH_DEP,1447
TXN001276,ACC0073,42.39,USD,NG,2024-03-26 19:00:00,CASH_DEP,2916
TXN001277,ACC0138,3706.06,USD,KE,2024-03-30 22:00:00,CASH_DEP,661
TXN001278,ACC0061,24.99,USD,KE,2024-06-11 18:00:00,CASH_DEP,1806
TXN001279,ACC0067,236.21,USD,NG,2024-04-15 17:00:00,WIRE,2727
TXN001280,ACC0082,384.01,USD,IR,2024-03-16 11:00:00,TRANSFER,2212
TXN001281,ACC0042,276.08,USD,ZA,2024-03-03 00:00:00,TRANSFER,2046
TXN001282,ACC0197,112.4,USD,KE,2024-08-22 10:00:00,CASH_DEP,18
TXN001283,ACC0190,122.15,USD,ZA,2024-09-16 10:00:00,CASH_WD,1942
TXN001284,ACC0075,158.49,USD,IR,2024-10-20 21:00:00,CASH_DEP,3276
TXN001285,ACC0145,119.04,USD,GB,2024-08-14 10:00:00,WIRE,2997
TXN001286,ACC0123,630.06,USD,AE,2024-03-12 21:00:00,WIRE,1262
TXN001287,ACC0007,8802.86,USD,US,2024-08-16 11:00:00,WIRE,1337
TXN001288,ACC0015,4087.89,USD,ZA,2024-04-09 18:00:00,CASH_DEP,3201
TXN001289,ACC0197,64.31,USD,KE,2024-01-12 02:00:00,TRANSFER,2774
TXN001290,ACC0172,19.02,USD,IR,2024-09-19 12:00:00,CASH_DEP,2009
TXN001291,ACC0082,130.01,USD,ZA,2024-09-18 01:00:00,CASH_WD,1629
TXN001292,ACC0038,7112.18,USD,GB,2024-08-06 11:00:00,TRANSFER,1528
TXN001293,ACC0004,8569.02,USD,NG,2024-08-16 17:00:00,WIRE,884
TXN001294,ACC0187,44.46,USD,AE,2024-07-31 14:00:00,CASH_WD,671
TXN001295,ACC0187,1734.85,USD,IR,2024-08-05 23:00:00,TRANSFER,572
TXN001296,ACC0151,1838.22,USD,ZA,2024-03-14 06:00:00,CASH_WD,1945
TXN001297,ACC0135,64.69,USD,KP,2024-02-03 18:00:00,TRANSFER,363
TXN001298,ACC0002,8818.51,USD,AE,2024-07-31 05:00:00,TRANSFER,2910
TXN001299,ACC0146,348.44,USD,US,2024-03-11 06:00:00,CASH_DEP,3410
TXN001300,ACC0098,1707.17,USD,KE,2024-09-08 01:00:00,CASH_WD,3419
TXN001301,ACC0150,84.04,USD,NG,2024-10-13 23:00:00,TRANSFER,920
TXN001302,ACC0007,9581.65,USD,KE,2024-06-02 20:00:00,TRANSFER,509
TXN001303,ACC0168,109.36,USD,GB,2024-05-27 13:00:00,CASH_DEP,2015
TXN001304,ACC0177,62.02,USD,ZA,2024-01-15 03:00:00,CASH_WD,2020
TXN001305,ACC0018,32.39,USD,ZA,2024-07-04 18:00:00,TRANSFER,2317
TXN001306,ACC0112,56.04,USD,AE,2024-11-17 21:00:00,TRANSFER,2844
TXN001307,ACC0031,23.67,USD,NG,2024-10-21 00:00:00,CASH_WD,668
TXN001308,ACC0149,156.2,USD,KE,2024-06-12 14:00:00,CASH_DEP,1464
TXN001309,ACC0042,46.76,USD,KE,2024-07-03 13:00:00,CASH_WD,200
TXN001310,ACC0075,210.75,USD,KE,2024-11-23 02:00:00,CASH_DEP,3140
TXN001311,ACC0161,14.38,USD,KE,2024-02-18 19:00:00,CASH_DEP,2228
TXN001312,ACC0083,243.79,USD,AE,2024-12-16 09:00:00,CASH_WD,2808
TXN001313,ACC0179,518.16,USD,GB,2024-02-19 17:00:00,CASH_WD,3373
TXN001314,ACC0037,7.46,USD,KE,2024-09-22 09:00:00,CASH_WD,3190
TXN001315,ACC0125,260.1,USD,NG,2024-03-24 03:00:00,CASH_DEP,634
TXN001316,ACC0129,935.9,USD,KE,2024-04-06 17:00:00,WIRE,1710
TXN001317,ACC0118,24.18,USD,AE,2024-02-29 04:00:00,WIRE,1965
TXN001318,ACC0090,1824.13,USD,NG,2024-07-04 04:00:00,TRANSFER,3645
TXN001319,ACC0153,278.25,USD,ZA,2024-06-24 05:00:00,CASH_WD,118
TXN001320,ACC0191,51.55,USD,US,2024-04-23 04:00:00,CASH_DEP,2819
TXN001321,ACC0059,136.5,USD,NG,2024-04-17 04:00:00,WIRE,1741
TXN001322,ACC0177,342.92,USD,US,2024-02-27 02:00:00,WIRE,3174
TXN001323,ACC0124,166.34,USD,US,2024-01-22 06:00:00,WIRE,135
TXN001324,ACC0169,333.0,USD,ZA,2024-01-31 15:00:00,WIRE,1037
TXN001325,ACC0012,37.3,USD,KE,2024-12-07 00:00:00,WIRE,3205
TXN001326,ACC0032,191.34,USD,AE,2024-04-15 18:00:00,CASH_DEP,757
TXN001327,ACC0172,17.8,USD,NG,2024-02-16 04:00:00,CASH_WD,2375
TXN001328,ACC0090,125.61,USD,NG,2024-09-13 23:00:00,CASH_DEP,2069
TXN001329,ACC0146,38.25,USD,KE,2024-10-23 00:00:00,CASH_DEP,2932
TXN001330,ACC0050,49.24,USD,IR,2024-03-28 17:00:00,WIRE,2972
TXN001331,ACC0026,947.8,USD,AE,2024-09-15 22:00:00,TRANSFER,1502
TXN001332,ACC0179,762.78,USD,ZA,2024-08-13 21:00:00,WIRE,741
TXN001333,ACC0091,370.08,USD,KP,2024-08-05 06:00:00,CASH_DEP,1670
TXN001334,ACC0029,28.83,USD,US,2024-06-09 03:00:00,TRANSFER,452
TXN001335,ACC0134,92.33,USD,KE,2024-07-03 22:00:00,CASH_WD,2283
TXN001336,ACC0185,915.66,USD,KE,2024-06-16 15:00:00,WIRE,1577
TXN001337,ACC0073,183.57,USD,NG,2024-06-08 21:00:00,TRANSFER,926
TXN001338,ACC0142,4812.61,USD,NG,2024-08-07 06:00:00,WIRE,3445
TXN001339,ACC0122,267.73,USD,AE,2024-07-07 05:00:00,WIRE,2762
TXN001340,ACC0126,197.96,USD,GB,2024-07-21 14:00:00,WIRE,489
TXN001341,ACC0037,93.35,USD,NG,2024-12-21 18:00:00,WIRE,3037
TXN001342,ACC0044,181.33,USD,KE,2024-04-11 10:00:00,CASH_DEP,2437
TXN001343,ACC0104,118.07,USD,KE,2024-08-05 23:00:00,TRANSFER,1141
TXN001344,ACC0196,429.3,USD,GB,2024-10-24 18:00:00,CASH_WD,3098
TXN001345,ACC0165,623.32,USD,AE,2024-07-01 15:00:00,TRANSFER,1985
TXN001346,ACC0131,45.65,USD,KE,2024-08-20 03:00:00,WIRE,1027
